provincia_iso,semana,edad60,s_leves,s_hosp,s_uci,s_def,s_total,pobtot,ID_1,NAME_1,ID_2,NAME_2
AL,15,-60,16,5,1,3,25,3952819.5,1,Andalucía,1,Almería
AL,15,+60,15,8,0,6,29,1061543,1,Andalucía,1,Almería
AL,16,-60,21,3,0,1,25,3952819.5,1,Andalucía,1,Almería
AL,16,+60,20,5,1,5,31,1061543,1,Andalucía,1,Almería
AL,17,-60,8,2,0,0,10,3952819.5,1,Andalucía,1,Almería
AL,17,+60,3,3,0,4,10,1061543,1,Andalucía,1,Almería
AL,18,-60,4,1,0,0,5,3952819.5,1,Andalucía,1,Almería
AL,18,+60,1,2,1,2,6,1061543,1,Andalucía,1,Almería
AL,19,-60,8,4,1,0,13,3952819.5,1,Andalucía,1,Almería
AL,19,+60,7,2,0,0,9,1061543,1,Andalucía,1,Almería
AL,20,-60,5,1,0,0,6,3952819.5,1,Andalucía,1,Almería
AL,20,+60,5,1,0,0,6,1061543,1,Andalucía,1,Almería
AL,21,-60,3,1,0,1,5,3952819.5,1,Andalucía,1,Almería
AL,21,+60,4,2,1,1,8,1061543,1,Andalucía,1,Almería
AL,22,-60,9,1,0,0,10,3952819.5,1,Andalucía,1,Almería
AL,22,+60,7,4,0,1,12,1061543,1,Andalucía,1,Almería
AL,23,-60,7,0,0,0,7,3952819.5,1,Andalucía,1,Almería
AL,23,+60,4,1,0,0,5,1061543,1,Andalucía,1,Almería
AL,24,-60,2,1,0,0,3,3952819.5,1,Andalucía,1,Almería
AL,24,+60,1,0,0,0,1,1061543,1,Andalucía,1,Almería
AL,25,-60,2,0,0,0,2,3952819.5,1,Andalucía,1,Almería
AL,25,+60,1,1,0,0,2,1061543,1,Andalucía,1,Almería
AL,26,-60,11,3,1,0,15,3952819.5,1,Andalucía,1,Almería
AL,26,+60,0,0,0,0,0,1061543,1,Andalucía,1,Almería
AL,27,-60,21,2,0,0,23,3952819.5,1,Andalucía,1,Almería
AL,27,+60,3,1,1,0,5,1061543,1,Andalucía,1,Almería
AL,28,-60,147,5,2,0,154,3952819.5,1,Andalucía,1,Almería
AL,28,+60,4,1,0,0,5,1061543,1,Andalucía,1,Almería
AL,29,-60,208,8,1,0,217,3952819.5,1,Andalucía,1,Almería
AL,29,+60,12,2,0,0,14,1061543,1,Andalucía,1,Almería
AL,30,-60,208,11,1,0,220,3952819.5,1,Andalucía,1,Almería
AL,30,+60,13,9,2,0,24,1061543,1,Andalucía,1,Almería
AL,31,-60,431,24,3,0,458,3952819.5,1,Andalucía,1,Almería
AL,31,+60,53,17,2,1,73,1061543,1,Andalucía,1,Almería
AL,32,-60,580,28,5,1,614,3952819.5,1,Andalucía,1,Almería
AL,32,+60,74,14,3,2,93,1061543,1,Andalucía,1,Almería
AL,33,-60,765,33,5,0,803,3952819.5,1,Andalucía,1,Almería
AL,33,+60,161,22,1,7,191,1061543,1,Andalucía,1,Almería
AL,34,-60,768,34,4,1,807,3952819.5,1,Andalucía,1,Almería
AL,34,+60,140,34,4,4,182,1061543,1,Andalucía,1,Almería
AL,35,-60,831,45,2,2,880,3952819.5,1,Andalucía,1,Almería
AL,35,+60,169,34,6,10,219,1061543,1,Andalucía,1,Almería
AL,36,-60,784,22,2,1,809,3952819.5,1,Andalucía,1,Almería
AL,36,+60,137,27,2,10,176,1061543,1,Andalucía,1,Almería
AL,37,-60,616,29,6,1,652,3952819.5,1,Andalucía,1,Almería
AL,37,+60,88,19,2,8,117,1061543,1,Andalucía,1,Almería
AL,38,-60,555,22,4,2,583,3952819.5,1,Andalucía,1,Almería
AL,38,+60,78,10,2,8,98,1061543,1,Andalucía,1,Almería
AL,39,-60,474,16,2,1,493,3952819.5,1,Andalucía,1,Almería
AL,39,+60,80,13,1,2,96,1061543,1,Andalucía,1,Almería
AL,40,-60,487,11,2,2,502,3952819.5,1,Andalucía,1,Almería
AL,40,+60,50,23,1,5,79,1061543,1,Andalucía,1,Almería
AL,41,-60,425,12,0,1,438,3952819.5,1,Andalucía,1,Almería
AL,41,+60,77,21,2,6,106,1061543,1,Andalucía,1,Almería
AL,42,-60,736,19,2,3,760,3952819.5,1,Andalucía,1,Almería
AL,42,+60,100,21,1,5,127,1061543,1,Andalucía,1,Almería
AL,43,-60,1128,24,3,2,1157,3952819.5,1,Andalucía,1,Almería
AL,43,+60,192,34,5,17,248,1061543,1,Andalucía,1,Almería
AL,44,-60,1213,28,4,0,1245,3952819.5,1,Andalucía,1,Almería
AL,44,+60,235,44,10,8,297,1061543,1,Andalucía,1,Almería
AL,45,-60,1576,26,4,1,1607,3952819.5,1,Andalucía,1,Almería
AL,45,+60,278,47,4,9,338,1061543,1,Andalucía,1,Almería
AL,46,-60,1445,38,8,2,1493,3952819.5,1,Andalucía,1,Almería
AL,46,+60,241,48,13,15,317,1061543,1,Andalucía,1,Almería
AL,47,-60,1090,39,12,1,1142,3952819.5,1,Andalucía,1,Almería
AL,47,+60,222,51,10,14,297,1061543,1,Andalucía,1,Almería
AL,48,-60,793,33,8,6,840,3952819.5,1,Andalucía,1,Almería
AL,48,+60,184,44,9,13,250,1061543,1,Andalucía,1,Almería
AL,49,-60,515,20,2,2,539,3952819.5,1,Andalucía,1,Almería
AL,49,+60,92,60,4,14,170,1061543,1,Andalucía,1,Almería
AL,50,-60,631,33,4,2,670,3952819.5,1,Andalucía,1,Almería
AL,50,+60,118,33,6,19,176,1061543,1,Andalucía,1,Almería
AL,51,-60,682,21,3,0,706,3952819.5,1,Andalucía,1,Almería
AL,51,+60,91,33,3,17,144,1061543,1,Andalucía,1,Almería
AL,52,-60,531,13,2,1,547,3952819.5,1,Andalucía,1,Almería
AL,52,+60,125,37,7,8,177,1061543,1,Andalucía,1,Almería
AL,53,-60,343,1,0,0,344,1129377,1,Andalucía,1,Almería
AL,53,+60,53,15,1,5,74,303298,1,Andalucía,1,Almería
AL,54,-60,1219,25,4,3,1251,3952819.5,1,Andalucía,1,Almería
AL,54,+60,242,46,12,11,311,1061543,1,Andalucía,1,Almería
AL,55,-60,3060,51,12,1,3124,3952819.5,1,Andalucía,1,Almería
AL,55,+60,604,76,9,16,705,1061543,1,Andalucía,1,Almería
AL,56,-60,4068,83,20,4,4175,3952819.5,1,Andalucía,1,Almería
AL,56,+60,859,155,19,34,1067,1061543,1,Andalucía,1,Almería
AL,57,-60,3731,117,28,4,3880,3952819.5,1,Andalucía,1,Almería
AL,57,+60,821,177,17,70,1085,1061543,1,Andalucía,1,Almería
AL,58,-60,3186,92,13,9,3300,3952819.5,1,Andalucía,1,Almería
AL,58,+60,692,161,17,67,937,1061543,1,Andalucía,1,Almería
AL,59,-60,1923,68,15,1,2007,3952819.5,1,Andalucía,1,Almería
AL,59,+60,380,111,8,61,560,1061543,1,Andalucía,1,Almería
AL,60,-60,1063,53,15,6,1137,3952819.5,1,Andalucía,1,Almería
AL,60,+60,196,82,10,38,326,1061543,1,Andalucía,1,Almería
AL,61,-60,881,39,6,4,930,3952819.5,1,Andalucía,1,Almería
AL,61,+60,181,62,11,26,280,1061543,1,Andalucía,1,Almería
AL,62,-60,719,41,10,5,775,3952819.5,1,Andalucía,1,Almería
AL,62,+60,115,36,10,28,189,1061543,1,Andalucía,1,Almería
AL,63,-60,801,38,9,5,853,3952819.5,1,Andalucía,1,Almería
AL,63,+60,122,36,7,20,185,1061543,1,Andalucía,1,Almería
AL,64,-60,756,47,6,3,812,3952819.5,1,Andalucía,1,Almería
AL,64,+60,137,56,11,13,217,1061543,1,Andalucía,1,Almería
AL,65,-60,758,36,15,2,811,3952819.5,1,Andalucía,1,Almería
AL,65,+60,139,36,9,12,196,1061543,1,Andalucía,1,Almería
AL,66,-60,795,31,9,1,836,3952819.5,1,Andalucía,1,Almería
AL,66,+60,121,34,11,17,183,1061543,1,Andalucía,1,Almería
AL,67,-60,822,48,10,2,882,3952819.5,1,Andalucía,1,Almería
AL,67,+60,115,36,10,9,170,1061543,1,Andalucía,1,Almería
AL,68,-60,994,43,6,0,1043,3952819.5,1,Andalucía,1,Almería
AL,68,+60,117,30,6,6,159,1061543,1,Andalucía,1,Almería
AL,69,-60,856,35,3,2,896,3952819.5,1,Andalucía,1,Almería
AL,69,+60,93,24,5,17,139,1061543,1,Andalucía,1,Almería
AL,70,-60,456,24,3,1,484,3952819.5,1,Andalucía,1,Almería
AL,70,+60,67,18,1,4,90,1061543,1,Andalucía,1,Almería
AV,1,-60,0,0,0,0,0,744222.5,5,Castilla y León,18,Ávila
AV,1,+60,0,0,0,0,0,365288,5,Castilla y León,18,Ávila
AV,2,-60,0,0,0,0,0,744222.5,5,Castilla y León,18,Ávila
AV,2,+60,0,0,0,0,0,365288,5,Castilla y León,18,Ávila
AV,3,-60,0,0,0,0,0,744222.5,5,Castilla y León,18,Ávila
AV,3,+60,0,0,0,0,0,365288,5,Castilla y León,18,Ávila
AV,4,-60,0,0,0,0,0,744222.5,5,Castilla y León,18,Ávila
AV,4,+60,0,0,0,0,0,365288,5,Castilla y León,18,Ávila
AV,5,-60,0,0,0,0,0,744222.5,5,Castilla y León,18,Ávila
AV,5,+60,0,0,0,0,0,365288,5,Castilla y León,18,Ávila
AV,6,-60,0,0,0,0,0,744222.5,5,Castilla y León,18,Ávila
AV,6,+60,0,0,0,0,0,365288,5,Castilla y León,18,Ávila
AV,7,-60,0,0,0,0,0,744222.5,5,Castilla y León,18,Ávila
AV,7,+60,0,1,0,0,1,365288,5,Castilla y León,18,Ávila
AV,8,-60,0,0,0,0,0,744222.5,5,Castilla y León,18,Ávila
AV,8,+60,0,0,0,0,0,365288,5,Castilla y León,18,Ávila
AV,9,-60,0,0,0,0,0,744222.5,5,Castilla y León,18,Ávila
AV,9,+60,0,3,0,0,3,365288,5,Castilla y León,18,Ávila
AV,10,-60,0,1,0,0,1,744222.5,5,Castilla y León,18,Ávila
AV,10,+60,0,1,0,0,1,365288,5,Castilla y León,18,Ávila
AV,11,-60,27,4,0,0,31,744222.5,5,Castilla y León,18,Ávila
AV,11,+60,32,42,3,1,78,365288,5,Castilla y León,18,Ávila
AV,12,-60,136,34,1,1,172,744222.5,5,Castilla y León,18,Ávila
AV,12,+60,115,96,4,23,238,365288,5,Castilla y León,18,Ávila
AV,13,-60,251,48,3,1,303,744222.5,5,Castilla y León,18,Ávila
AV,13,+60,202,112,9,40,363,365288,5,Castilla y León,18,Ávila
AV,14,-60,141,28,1,3,173,744222.5,5,Castilla y León,18,Ávila
AV,14,+60,250,97,3,31,381,365288,5,Castilla y León,18,Ávila
AV,15,-60,82,14,0,1,97,744222.5,5,Castilla y León,18,Ávila
AV,15,+60,167,52,0,40,259,365288,5,Castilla y León,18,Ávila
AV,16,-60,55,9,0,0,64,744222.5,5,Castilla y León,18,Ávila
AV,16,+60,96,34,0,18,148,365288,5,Castilla y León,18,Ávila
AV,17,-60,41,8,0,1,50,744222.5,5,Castilla y León,18,Ávila
AV,17,+60,57,17,0,19,93,365288,5,Castilla y León,18,Ávila
AV,18,-60,18,3,0,0,21,744222.5,5,Castilla y León,18,Ávila
AV,18,+60,21,8,0,12,41,365288,5,Castilla y León,18,Ávila
AV,19,-60,7,1,0,0,8,744222.5,5,Castilla y León,18,Ávila
AV,19,+60,17,2,1,8,28,365288,5,Castilla y León,18,Ávila
AV,20,-60,11,1,0,0,12,744222.5,5,Castilla y León,18,Ávila
AV,20,+60,10,1,0,3,14,365288,5,Castilla y León,18,Ávila
AV,21,-60,10,0,0,0,10,744222.5,5,Castilla y León,18,Ávila
AV,21,+60,13,3,0,4,20,365288,5,Castilla y León,18,Ávila
AV,22,-60,17,1,0,0,18,744222.5,5,Castilla y León,18,Ávila
AV,22,+60,18,2,0,5,25,365288,5,Castilla y León,18,Ávila
AV,23,-60,10,0,0,0,10,744222.5,5,Castilla y León,18,Ávila
AV,23,+60,12,4,0,2,18,365288,5,Castilla y León,18,Ávila
AV,24,-60,5,0,0,0,5,744222.5,5,Castilla y León,18,Ávila
AV,24,+60,8,4,1,2,15,365288,5,Castilla y León,18,Ávila
AV,25,-60,8,2,2,0,12,744222.5,5,Castilla y León,18,Ávila
AV,25,+60,6,1,0,1,8,365288,5,Castilla y León,18,Ávila
AV,26,-60,8,1,0,0,9,744222.5,5,Castilla y León,18,Ávila
AV,26,+60,2,1,0,3,6,365288,5,Castilla y León,18,Ávila
AV,27,-60,2,0,0,0,2,744222.5,5,Castilla y León,18,Ávila
AV,27,+60,0,0,0,1,1,365288,5,Castilla y León,18,Ávila
AV,28,-60,4,0,0,0,4,744222.5,5,Castilla y León,18,Ávila
AV,28,+60,1,0,0,0,1,365288,5,Castilla y León,18,Ávila
AV,29,-60,2,0,0,0,2,744222.5,5,Castilla y León,18,Ávila
AV,29,+60,1,0,0,0,1,365288,5,Castilla y León,18,Ávila
AV,30,-60,3,0,0,0,3,744222.5,5,Castilla y León,18,Ávila
AV,30,+60,0,0,0,0,0,365288,5,Castilla y León,18,Ávila
AV,31,-60,4,1,0,0,5,744222.5,5,Castilla y León,18,Ávila
AV,31,+60,2,0,0,0,2,365288,5,Castilla y León,18,Ávila
AV,32,-60,26,0,0,0,26,744222.5,5,Castilla y León,18,Ávila
AV,32,+60,8,0,0,0,8,365288,5,Castilla y León,18,Ávila
AV,33,-60,40,0,0,0,40,744222.5,5,Castilla y León,18,Ávila
AV,33,+60,16,6,1,0,23,365288,5,Castilla y León,18,Ávila
AV,34,-60,126,6,1,0,133,744222.5,5,Castilla y León,18,Ávila
AV,34,+60,105,17,0,2,124,365288,5,Castilla y León,18,Ávila
AV,35,-60,115,5,0,0,120,744222.5,5,Castilla y León,18,Ávila
AV,35,+60,46,24,1,11,82,365288,5,Castilla y León,18,Ávila
AV,36,-60,179,2,0,0,181,744222.5,5,Castilla y León,18,Ávila
AV,36,+60,56,11,0,4,71,365288,5,Castilla y León,18,Ávila
AV,37,-60,143,5,1,0,149,744222.5,5,Castilla y León,18,Ávila
AV,37,+60,87,13,0,6,106,365288,5,Castilla y León,18,Ávila
AV,38,-60,193,11,0,0,204,744222.5,5,Castilla y León,18,Ávila
AV,38,+60,73,22,2,8,105,365288,5,Castilla y León,18,Ávila
AV,39,-60,201,2,0,0,203,744222.5,5,Castilla y León,18,Ávila
AV,39,+60,65,19,2,6,92,365288,5,Castilla y León,18,Ávila
AV,40,-60,207,3,0,0,210,744222.5,5,Castilla y León,18,Ávila
AV,40,+60,64,10,0,4,78,365288,5,Castilla y León,18,Ávila
AV,41,-60,172,7,0,0,179,744222.5,5,Castilla y León,18,Ávila
AV,41,+60,74,9,2,7,92,365288,5,Castilla y León,18,Ávila
AV,42,-60,215,7,0,0,222,744222.5,5,Castilla y León,18,Ávila
AV,42,+60,57,14,2,5,78,365288,5,Castilla y León,18,Ávila
AV,43,-60,410,7,0,0,417,744222.5,5,Castilla y León,18,Ávila
AV,43,+60,100,24,0,5,129,365288,5,Castilla y León,18,Ávila
AV,44,-60,437,10,0,0,447,744222.5,5,Castilla y León,18,Ávila
AV,44,+60,142,29,3,5,179,365288,5,Castilla y León,18,Ávila
AV,45,-60,375,14,1,1,391,744222.5,5,Castilla y León,18,Ávila
AV,45,+60,151,38,2,11,202,365288,5,Castilla y León,18,Ávila
AV,46,-60,236,12,1,0,249,744222.5,5,Castilla y León,18,Ávila
AV,46,+60,113,24,2,9,148,365288,5,Castilla y León,18,Ávila
AV,47,-60,113,2,0,0,115,744222.5,5,Castilla y León,18,Ávila
AV,47,+60,34,14,1,7,56,365288,5,Castilla y León,18,Ávila
AV,48,-60,76,3,0,0,79,744222.5,5,Castilla y León,18,Ávila
AV,48,+60,20,13,0,8,41,365288,5,Castilla y León,18,Ávila
AV,49,-60,37,2,0,1,40,744222.5,5,Castilla y León,18,Ávila
AV,49,+60,20,4,0,4,28,365288,5,Castilla y León,18,Ávila
AV,50,-60,56,6,0,0,62,744222.5,5,Castilla y León,18,Ávila
AV,50,+60,16,9,1,3,29,365288,5,Castilla y León,18,Ávila
AV,51,-60,55,2,0,0,57,744222.5,5,Castilla y León,18,Ávila
AV,51,+60,11,2,0,2,15,365288,5,Castilla y León,18,Ávila
AV,52,-60,91,2,0,0,93,744222.5,5,Castilla y León,18,Ávila
AV,52,+60,17,0,1,2,20,365288,5,Castilla y León,18,Ávila
AV,53,-60,73,3,0,0,76,212635,5,Castilla y León,18,Ávila
AV,53,+60,20,3,1,1,25,104368,5,Castilla y León,18,Ávila
AV,54,-60,389,6,1,0,396,744222.5,5,Castilla y León,18,Ávila
AV,54,+60,114,20,4,3,141,365288,5,Castilla y León,18,Ávila
AV,55,-60,755,14,2,0,771,744222.5,5,Castilla y León,18,Ávila
AV,55,+60,258,42,2,5,307,365288,5,Castilla y León,18,Ávila
AV,56,-60,760,19,1,1,781,744222.5,5,Castilla y León,18,Ávila
AV,56,+60,344,85,3,5,437,365288,5,Castilla y León,18,Ávila
AV,57,-60,537,20,0,0,557,744222.5,5,Castilla y León,18,Ávila
AV,57,+60,266,88,1,9,364,365288,5,Castilla y León,18,Ávila
AV,58,-60,300,11,2,0,313,744222.5,5,Castilla y León,18,Ávila
AV,58,+60,150,39,0,17,206,365288,5,Castilla y León,18,Ávila
AV,59,-60,134,8,0,0,142,744222.5,5,Castilla y León,18,Ávila
AV,59,+60,72,29,0,17,118,365288,5,Castilla y León,18,Ávila
AV,60,-60,70,0,1,1,72,744222.5,5,Castilla y León,18,Ávila
AV,60,+60,62,15,2,13,92,365288,5,Castilla y León,18,Ávila
AV,61,-60,40,3,1,0,44,744222.5,5,Castilla y León,18,Ávila
AV,61,+60,17,13,0,13,43,365288,5,Castilla y León,18,Ávila
AV,62,-60,24,2,0,0,26,744222.5,5,Castilla y León,18,Ávila
AV,62,+60,10,2,0,5,17,365288,5,Castilla y León,18,Ávila
AV,63,-60,10,0,0,0,10,744222.5,5,Castilla y León,18,Ávila
AV,63,+60,8,5,1,5,19,365288,5,Castilla y León,18,Ávila
AV,64,-60,15,0,0,1,16,744222.5,5,Castilla y León,18,Ávila
AV,64,+60,12,5,0,5,22,365288,5,Castilla y León,18,Ávila
AV,65,-60,16,2,0,1,19,744222.5,5,Castilla y León,18,Ávila
AV,65,+60,9,8,0,2,19,365288,5,Castilla y León,18,Ávila
AV,66,-60,39,3,0,0,42,744222.5,5,Castilla y León,18,Ávila
AV,66,+60,19,1,0,0,20,365288,5,Castilla y León,18,Ávila
AV,67,-60,93,0,0,0,93,744222.5,5,Castilla y León,18,Ávila
AV,67,+60,21,5,2,1,29,365288,5,Castilla y León,18,Ávila
AV,68,-60,62,5,1,0,68,744222.5,5,Castilla y León,18,Ávila
AV,68,+60,18,4,1,2,25,365288,5,Castilla y León,18,Ávila
AV,69,-60,81,8,1,0,90,744222.5,5,Castilla y León,18,Ávila
AV,69,+60,20,4,0,0,24,365288,5,Castilla y León,18,Ávila
AV,70,-60,55,0,0,0,55,744222.5,5,Castilla y León,18,Ávila
AV,70,+60,9,4,0,0,13,365288,5,Castilla y León,18,Ávila
B,1,-60,0,0,0,0,0,29527414,6,Cataluña,27,Barcelona
B,1,+60,0,4,0,0,4,9912731.5,6,Cataluña,27,Barcelona
B,2,-60,0,0,1,0,1,29527414,6,Cataluña,27,Barcelona
B,2,+60,0,3,0,0,3,9912731.5,6,Cataluña,27,Barcelona
B,3,-60,0,0,0,0,0,29527414,6,Cataluña,27,Barcelona
B,3,+60,0,6,0,0,6,9912731.5,6,Cataluña,27,Barcelona
B,4,-60,0,1,0,0,1,29527414,6,Cataluña,27,Barcelona
B,4,+60,0,2,0,0,2,9912731.5,6,Cataluña,27,Barcelona
B,5,-60,0,3,0,0,3,29527414,6,Cataluña,27,Barcelona
B,5,+60,0,30,0,0,30,9912731.5,6,Cataluña,27,Barcelona
B,6,-60,0,1,0,0,1,29527414,6,Cataluña,27,Barcelona
B,6,+60,0,20,0,0,20,9912731.5,6,Cataluña,27,Barcelona
B,7,-60,1,1,0,0,2,29527414,6,Cataluña,27,Barcelona
B,7,+60,0,29,0,0,29,9912731.5,6,Cataluña,27,Barcelona
B,8,-60,1,8,1,0,10,29527414,6,Cataluña,27,Barcelona
B,8,+60,0,50,3,0,53,9912731.5,6,Cataluña,27,Barcelona
B,9,-60,9,20,1,0,30,29527414,6,Cataluña,27,Barcelona
B,9,+60,11,64,3,0,78,9912731.5,6,Cataluña,27,Barcelona
B,10,-60,55,53,9,0,117,29527414,6,Cataluña,27,Barcelona
B,10,+60,51,195,16,4,266,9912731.5,6,Cataluña,27,Barcelona
B,11,-60,1192,359,45,4,1600,29527414,6,Cataluña,27,Barcelona
B,11,+60,1257,999,119,74,2449,9912731.5,6,Cataluña,27,Barcelona
B,12,-60,3450,1249,129,30,4858,29527414,6,Cataluña,27,Barcelona
B,12,+60,4033,2726,300,531,7590,9912731.5,6,Cataluña,27,Barcelona
B,13,-60,4065,1555,140,47,5807,29527414,6,Cataluña,27,Barcelona
B,13,+60,5243,2905,190,1113,9451,9912731.5,6,Cataluña,27,Barcelona
B,14,-60,3252,1107,85,41,4485,29527414,6,Cataluña,27,Barcelona
B,14,+60,3488,1716,134,981,6319,9912731.5,6,Cataluña,27,Barcelona
B,15,-60,2059,617,47,40,2763,29527414,6,Cataluña,27,Barcelona
B,15,+60,3263,1150,47,837,5297,9912731.5,6,Cataluña,27,Barcelona
B,16,-60,1546,330,14,24,1914,29527414,6,Cataluña,27,Barcelona
B,16,+60,3464,672,27,657,4820,9912731.5,6,Cataluña,27,Barcelona
B,17,-60,947,143,8,18,1116,29527414,6,Cataluña,27,Barcelona
B,17,+60,1444,316,11,426,2197,9912731.5,6,Cataluña,27,Barcelona
B,18,-60,525,80,4,10,619,29527414,6,Cataluña,27,Barcelona
B,18,+60,465,206,7,322,1000,9912731.5,6,Cataluña,27,Barcelona
B,19,-60,399,46,7,7,459,29527414,6,Cataluña,27,Barcelona
B,19,+60,392,110,3,166,671,9912731.5,6,Cataluña,27,Barcelona
B,20,-60,712,31,3,4,750,29527414,6,Cataluña,27,Barcelona
B,20,+60,369,67,1,82,519,9912731.5,6,Cataluña,27,Barcelona
B,21,-60,940,21,1,2,964,29527414,6,Cataluña,27,Barcelona
B,21,+60,529,63,3,64,659,9912731.5,6,Cataluña,27,Barcelona
B,22,-60,531,16,1,5,553,29527414,6,Cataluña,27,Barcelona
B,22,+60,279,36,1,37,353,9912731.5,6,Cataluña,27,Barcelona
B,23,-60,482,26,1,0,509,29527414,6,Cataluña,27,Barcelona
B,23,+60,203,40,1,29,273,9912731.5,6,Cataluña,27,Barcelona
B,24,-60,413,9,1,1,424,29527414,6,Cataluña,27,Barcelona
B,24,+60,140,12,5,17,174,9912731.5,6,Cataluña,27,Barcelona
B,25,-60,308,12,2,1,323,29527414,6,Cataluña,27,Barcelona
B,25,+60,94,11,0,5,110,9912731.5,6,Cataluña,27,Barcelona
B,26,-60,313,11,2,2,328,29527414,6,Cataluña,27,Barcelona
B,26,+60,113,15,0,3,131,9912731.5,6,Cataluña,27,Barcelona
B,27,-60,553,13,2,0,568,29527414,6,Cataluña,27,Barcelona
B,27,+60,143,23,2,4,172,9912731.5,6,Cataluña,27,Barcelona
B,28,-60,1411,25,1,0,1437,29527414,6,Cataluña,27,Barcelona
B,28,+60,256,32,3,4,295,9912731.5,6,Cataluña,27,Barcelona
B,29,-60,3296,43,3,1,3343,29527414,6,Cataluña,27,Barcelona
B,29,+60,533,32,2,5,572,9912731.5,6,Cataluña,27,Barcelona
B,30,-60,4354,53,6,0,4413,29527414,6,Cataluña,27,Barcelona
B,30,+60,594,58,3,15,670,9912731.5,6,Cataluña,27,Barcelona
B,31,-60,4503,53,5,2,4563,29527414,6,Cataluña,27,Barcelona
B,31,+60,737,83,6,20,846,9912731.5,6,Cataluña,27,Barcelona
B,32,-60,4365,70,7,1,4443,29527414,6,Cataluña,27,Barcelona
B,32,+60,898,98,8,20,1024,9912731.5,6,Cataluña,27,Barcelona
B,33,-60,4505,63,7,3,4578,29527414,6,Cataluña,27,Barcelona
B,33,+60,816,98,8,31,953,9912731.5,6,Cataluña,27,Barcelona
B,34,-60,4869,62,7,0,4938,29527414,6,Cataluña,27,Barcelona
B,34,+60,899,102,12,37,1050,9912731.5,6,Cataluña,27,Barcelona
B,35,-60,4954,64,7,1,5026,29527414,6,Cataluña,27,Barcelona
B,35,+60,920,120,10,36,1086,9912731.5,6,Cataluña,27,Barcelona
B,36,-60,4603,73,8,1,4685,29527414,6,Cataluña,27,Barcelona
B,36,+60,860,123,7,33,1023,9912731.5,6,Cataluña,27,Barcelona
B,37,-60,4092,86,12,2,4192,29527414,6,Cataluña,27,Barcelona
B,37,+60,897,151,6,37,1091,9912731.5,6,Cataluña,27,Barcelona
B,38,-60,4871,65,8,1,4945,29527414,6,Cataluña,27,Barcelona
B,38,+60,1058,135,18,38,1249,9912731.5,6,Cataluña,27,Barcelona
B,39,-60,4453,80,9,1,4543,29527414,6,Cataluña,27,Barcelona
B,39,+60,858,152,7,50,1067,9912731.5,6,Cataluña,27,Barcelona
B,40,-60,6117,90,9,3,6219,29527414,6,Cataluña,27,Barcelona
B,40,+60,1299,234,22,55,1610,9912731.5,6,Cataluña,27,Barcelona
B,41,-60,8423,125,7,4,8559,29527414,6,Cataluña,27,Barcelona
B,41,+60,1869,317,21,54,2261,9912731.5,6,Cataluña,27,Barcelona
B,42,-60,14927,191,20,5,15143,29527414,6,Cataluña,27,Barcelona
B,42,+60,3344,451,45,93,3933,9912731.5,6,Cataluña,27,Barcelona
B,43,-60,19662,224,22,8,19916,29527414,6,Cataluña,27,Barcelona
B,43,+60,4764,592,54,155,5565,9912731.5,6,Cataluña,27,Barcelona
B,44,-60,17039,251,22,9,17321,29527414,6,Cataluña,27,Barcelona
B,44,+60,4285,691,39,268,5283,9912731.5,6,Cataluña,27,Barcelona
B,45,-60,12597,249,28,12,12886,29527414,6,Cataluña,27,Barcelona
B,45,+60,3490,569,37,318,4414,9912731.5,6,Cataluña,27,Barcelona
B,46,-60,8122,207,24,8,8361,29527414,6,Cataluña,27,Barcelona
B,46,+60,2351,511,30,273,3165,9912731.5,6,Cataluña,27,Barcelona
B,47,-60,5192,141,17,7,5357,29527414,6,Cataluña,27,Barcelona
B,47,+60,1661,358,22,212,2253,9912731.5,6,Cataluña,27,Barcelona
B,48,-60,4223,94,9,11,4337,29527414,6,Cataluña,27,Barcelona
B,48,+60,1627,294,18,194,2133,9912731.5,6,Cataluña,27,Barcelona
B,49,-60,3353,77,6,8,3444,29527414,6,Cataluña,27,Barcelona
B,49,+60,1231,236,15,151,1633,9912731.5,6,Cataluña,27,Barcelona
B,50,-60,5840,80,9,5,5934,29527414,6,Cataluña,27,Barcelona
B,50,+60,1993,290,19,142,2444,9912731.5,6,Cataluña,27,Barcelona
B,51,-60,7159,99,4,7,7269,29527414,6,Cataluña,27,Barcelona
B,51,+60,2284,285,20,130,2719,9912731.5,6,Cataluña,27,Barcelona
B,52,-60,8248,137,17,9,8411,29527414,6,Cataluña,27,Barcelona
B,52,+60,2623,384,25,155,3187,9912731.5,6,Cataluña,27,Barcelona
B,53,-60,4038,46,4,3,4091,8436404,6,Cataluña,27,Barcelona
B,53,+60,1236,124,15,58,1433,2832209,6,Cataluña,27,Barcelona
B,54,-60,10395,145,16,5,10561,29527414,6,Cataluña,27,Barcelona
B,54,+60,3206,445,35,211,3897,9912731.5,6,Cataluña,27,Barcelona
B,55,-60,15765,207,13,8,15993,29527414,6,Cataluña,27,Barcelona
B,55,+60,5020,552,45,253,5870,9912731.5,6,Cataluña,27,Barcelona
B,56,-60,13806,248,31,11,14096,29527414,6,Cataluña,27,Barcelona
B,56,+60,4496,674,49,308,5527,9912731.5,6,Cataluña,27,Barcelona
B,57,-60,12359,197,23,22,12601,29527414,6,Cataluña,27,Barcelona
