ID_1,semana,edad60,s_leves,s_hosp,s_uci,s_def,s_total,pobtot,NAME_1
1,1,Menos60,0,5,0,0,5,45372775,Andalucía
1,1,Mas60,0,10,0,0,10,13990049.5,Andalucía
1,2,Menos60,0,1,0,0,1,45372775,Andalucía
1,2,Mas60,0,4,0,0,4,13990049.5,Andalucía
1,3,Menos60,0,3,0,0,3,45372775,Andalucía
1,3,Mas60,0,3,0,0,3,13990049.5,Andalucía
1,4,Menos60,0,2,0,0,2,45372775,Andalucía
1,4,Mas60,0,3,0,0,3,13990049.5,Andalucía
1,5,Menos60,0,3,0,0,3,45372775,Andalucía
1,5,Mas60,0,5,1,0,6,13990049.5,Andalucía
1,6,Menos60,0,2,0,0,2,45372775,Andalucía
1,6,Mas60,0,5,1,0,6,13990049.5,Andalucía
1,7,Menos60,0,3,0,0,3,45372775,Andalucía
1,7,Mas60,0,8,0,0,8,13990049.5,Andalucía
1,8,Menos60,0,3,0,0,3,45372775,Andalucía
1,8,Mas60,0,11,1,0,12,13990049.5,Andalucía
1,9,Menos60,9,9,2,0,20,45372775,Andalucía
1,9,Mas60,4,26,4,0,34,13990049.5,Andalucía
1,10,Menos60,45,34,2,0,81,45372775,Andalucía
1,10,Mas60,33,68,10,0,111,13990049.5,Andalucía
1,11,Menos60,606,175,20,3,804,45372775,Andalucía
1,11,Mas60,345,269,42,21,677,13990049.5,Andalucía
1,12,Menos60,1604,672,70,13,2359,45372775,Andalucía
1,12,Mas60,1164,986,124,133,2407,13990049.5,Andalucía
1,13,Menos60,2104,728,105,19,2956,45372775,Andalucía
1,13,Mas60,1907,1261,167,276,3611,13990049.5,Andalucía
1,14,Menos60,1069,300,42,18,1429,45372775,Andalucía
1,14,Mas60,1225,623,63,295,2206,13990049.5,Andalucía
1,15,Menos60,567,139,17,18,741,45372775,Andalucía
1,15,Mas60,706,335,34,226,1301,13990049.5,Andalucía
1,16,Menos60,332,66,7,15,420,45372775,Andalucía
1,16,Mas60,353,192,21,152,718,13990049.5,Andalucía
1,17,Menos60,206,44,6,8,264,45372775,Andalucía
1,17,Mas60,161,98,11,87,357,13990049.5,Andalucía
1,18,Menos60,152,26,1,5,184,45372775,Andalucía
1,18,Mas60,115,60,4,54,233,13990049.5,Andalucía
1,19,Menos60,95,23,3,1,122,45372775,Andalucía
1,19,Mas60,68,32,7,30,137,13990049.5,Andalucía
1,20,Menos60,75,7,2,5,89,45372775,Andalucía
1,20,Mas60,41,17,3,26,87,13990049.5,Andalucía
1,21,Menos60,53,6,1,1,61,45372775,Andalucía
1,21,Mas60,27,15,1,18,61,13990049.5,Andalucía
1,22,Menos60,72,10,0,0,82,45372775,Andalucía
1,22,Mas60,24,9,0,4,37,13990049.5,Andalucía
1,23,Menos60,57,3,1,2,63,45372775,Andalucía
1,23,Mas60,18,7,1,2,28,13990049.5,Andalucía
1,24,Menos60,23,2,0,1,26,45372775,Andalucía
1,24,Mas60,7,5,0,3,15,13990049.5,Andalucía
1,25,Menos60,73,4,1,1,79,45372775,Andalucía
1,25,Mas60,12,6,0,3,21,13990049.5,Andalucía
1,26,Menos60,197,10,3,0,210,45372775,Andalucía
1,26,Mas60,24,9,0,4,37,13990049.5,Andalucía
1,27,Menos60,107,11,2,0,120,45372775,Andalucía
1,27,Mas60,25,9,1,2,37,13990049.5,Andalucía
1,28,Menos60,286,19,3,0,308,45372775,Andalucía
1,28,Mas60,38,7,1,3,49,13990049.5,Andalucía
1,29,Menos60,529,22,1,0,552,45372775,Andalucía
1,29,Mas60,54,7,0,1,62,13990049.5,Andalucía
1,30,Menos60,630,25,2,1,658,45372775,Andalucía
1,30,Mas60,54,20,3,2,79,13990049.5,Andalucía
1,31,Menos60,1233,49,6,1,1289,45372775,Andalucía
1,31,Mas60,122,43,3,1,169,13990049.5,Andalucía
1,32,Menos60,2043,68,10,2,2123,45372775,Andalucía
1,32,Mas60,251,58,7,5,321,13990049.5,Andalucía
1,33,Menos60,3404,105,12,0,3521,45372775,Andalucía
1,33,Mas60,517,98,9,13,637,13990049.5,Andalucía
1,34,Menos60,4278,126,7,3,4414,45372775,Andalucía
1,34,Mas60,723,166,17,18,924,13990049.5,Andalucía
1,35,Menos60,5609,176,16,7,5808,45372775,Andalucía
1,35,Mas60,1081,247,26,30,1384,13990049.5,Andalucía
1,36,Menos60,5701,215,21,5,5942,45372775,Andalucía
1,36,Mas60,1486,353,37,63,1939,13990049.5,Andalucía
1,37,Menos60,5990,222,32,15,6259,45372775,Andalucía
1,37,Mas60,1709,395,29,91,2224,13990049.5,Andalucía
1,38,Menos60,6697,203,20,8,6928,45372775,Andalucía
1,38,Mas60,1892,401,41,80,2414,13990049.5,Andalucía
1,39,Menos60,6584,199,18,10,6811,45372775,Andalucía
1,39,Mas60,1688,394,30,106,2218,13990049.5,Andalucía
1,40,Menos60,8224,208,14,13,8459,45372775,Andalucía
1,40,Mas60,2007,438,36,112,2593,13990049.5,Andalucía
1,41,Menos60,10317,252,21,5,10595,45372775,Andalucía
1,41,Mas60,2473,532,31,136,3172,13990049.5,Andalucía
1,42,Menos60,15604,332,30,11,15977,45372775,Andalucía
1,42,Mas60,3890,727,48,158,4823,13990049.5,Andalucía
1,43,Menos60,20928,516,45,12,21501,45372775,Andalucía
1,43,Mas60,5574,965,71,248,6858,13990049.5,Andalucía
1,44,Menos60,19875,545,60,13,20493,45372775,Andalucía
1,44,Mas60,5876,1310,125,332,7643,13990049.5,Andalucía
1,45,Menos60,21308,527,65,25,21925,45372775,Andalucía
1,45,Mas60,6367,1369,126,401,8263,13990049.5,Andalucía
1,46,Menos60,17409,515,54,25,18003,45372775,Andalucía
1,46,Mas60,4907,1166,122,406,6601,13990049.5,Andalucía
1,47,Menos60,11587,431,53,15,12086,45372775,Andalucía
1,47,Mas60,3179,888,95,378,4540,13990049.5,Andalucía
1,48,Menos60,7163,275,36,35,7509,45372775,Andalucía
1,48,Mas60,2138,601,69,291,3099,13990049.5,Andalucía
1,49,Menos60,4589,160,20,19,4788,45372775,Andalucía
1,49,Mas60,1228,436,45,211,1920,13990049.5,Andalucía
1,50,Menos60,5631,197,25,19,5872,45372775,Andalucía
1,50,Mas60,1427,352,41,142,1962,13990049.5,Andalucía
1,51,Menos60,5206,177,19,17,5419,45372775,Andalucía
1,51,Mas60,1337,332,33,135,1837,13990049.5,Andalucía
1,52,Menos60,5502,156,20,9,5687,45372775,Andalucía
1,52,Mas60,1348,327,42,110,1827,13990049.5,Andalucía
1,53,Menos60,3018,33,1,5,3057,12963650,Andalucía
1,53,Mas60,707,98,9,33,847,3997157,Andalucía
1,54,Menos60,11400,249,24,8,11681,45372775,Andalucía
1,54,Mas60,2557,562,57,140,3316,13990049.5,Andalucía
1,55,Menos60,27884,456,74,17,28431,45372775,Andalucía
1,55,Mas60,6406,1077,95,220,7798,13990049.5,Andalucía
1,56,Menos60,35901,825,102,26,36854,45372775,Andalucía
1,56,Mas60,8651,1658,173,397,10879,13990049.5,Andalucía
1,57,Menos60,36172,925,110,33,37240,45372775,Andalucía
1,57,Mas60,9045,2097,168,581,11891,13990049.5,Andalucía
1,58,Menos60,26366,899,96,45,27406,45372775,Andalucía
1,58,Mas60,6740,1843,171,625,9379,13990049.5,Andalucía
1,59,Menos60,15795,604,67,32,16498,45372775,Andalucía
1,59,Mas60,3972,1225,129,541,5867,13990049.5,Andalucía
1,60,Menos60,8738,418,53,30,9239,45372775,Andalucía
1,60,Mas60,2178,721,78,332,3309,13990049.5,Andalucía
1,61,Menos60,5374,294,30,40,5738,45372775,Andalucía
1,61,Mas60,1314,495,48,272,2129,13990049.5,Andalucía
1,62,Menos60,4498,249,34,32,4813,45372775,Andalucía
1,62,Mas60,1068,362,62,211,1703,13990049.5,Andalucía
1,63,Menos60,4595,214,38,14,4861,45372775,Andalucía
1,63,Mas60,1012,337,43,135,1527,13990049.5,Andalucía
1,64,Menos60,4487,247,31,19,4784,45372775,Andalucía
1,64,Mas60,988,311,48,112,1459,13990049.5,Andalucía
1,65,Menos60,5224,242,43,4,5513,45372775,Andalucía
1,65,Mas60,1120,265,39,73,1497,13990049.5,Andalucía
1,66,Menos60,6405,274,43,8,6730,45372775,Andalucía
1,66,Mas60,1301,315,55,85,1756,13990049.5,Andalucía
1,67,Menos60,9019,366,50,14,9449,45372775,Andalucía
1,67,Mas60,1668,429,67,50,2214,13990049.5,Andalucía
1,68,Menos60,10313,437,52,10,10812,45372775,Andalucía
1,68,Mas60,1822,412,54,83,2371,13990049.5,Andalucía
1,69,Menos60,8950,439,33,10,9432,45372775,Andalucía
1,69,Mas60,1598,430,28,79,2135,13990049.5,Andalucía
1,70,Menos60,5477,222,18,4,5721,45372775,Andalucía
1,70,Mas60,1008,230,20,27,1285,13990049.5,Andalucía
2,1,Menos60,0,0,0,0,0,6683166,Aragón
2,1,Mas60,0,0,0,0,0,2632640.5,Aragón
2,2,Menos60,0,1,0,0,1,6683166,Aragón
2,2,Mas60,0,0,0,0,0,2632640.5,Aragón
2,3,Menos60,0,0,0,0,0,6683166,Aragón
2,3,Mas60,0,0,0,0,0,2632640.5,Aragón
2,4,Menos60,0,0,0,0,0,6683166,Aragón
2,4,Mas60,0,1,0,0,1,2632640.5,Aragón
2,5,Menos60,0,0,0,0,0,6683166,Aragón
2,5,Mas60,0,0,0,0,0,2632640.5,Aragón
2,6,Menos60,0,0,0,0,0,6683166,Aragón
2,6,Mas60,0,2,0,0,2,2632640.5,Aragón
2,7,Menos60,0,1,0,0,1,6683166,Aragón
2,7,Mas60,0,0,1,0,1,2632640.5,Aragón
2,8,Menos60,0,0,0,0,0,6683166,Aragón
2,8,Mas60,1,3,2,0,6,2632640.5,Aragón
2,9,Menos60,1,1,1,0,3,6683166,Aragón
2,9,Mas60,0,9,2,0,11,2632640.5,Aragón
2,10,Menos60,8,3,1,0,12,6683166,Aragón
2,10,Mas60,32,27,4,5,68,2632640.5,Aragón
2,11,Menos60,94,22,7,0,123,6683166,Aragón
2,11,Mas60,105,91,20,9,225,2632640.5,Aragón
2,12,Menos60,368,115,13,3,499,6683166,Aragón
2,12,Mas60,434,383,70,47,934,2632640.5,Aragón
2,13,Menos60,637,179,21,5,842,6683166,Aragón
2,13,Mas60,922,592,73,140,1727,2632640.5,Aragón
2,14,Menos60,405,112,20,3,540,6683166,Aragón
2,14,Mas60,574,354,35,194,1157,2632640.5,Aragón
2,15,Menos60,285,67,6,4,362,6683166,Aragón
2,15,Mas60,472,220,18,180,890,2632640.5,Aragón
2,16,Menos60,180,36,7,2,225,6683166,Aragón
2,16,Mas60,272,171,16,117,576,2632640.5,Aragón
2,17,Menos60,133,35,2,2,172,6683166,Aragón
2,17,Mas60,181,96,6,73,356,2632640.5,Aragón
2,18,Menos60,90,17,1,2,110,6683166,Aragón
2,18,Mas60,72,35,9,45,161,2632640.5,Aragón
2,19,Menos60,89,7,0,1,97,6683166,Aragón
2,19,Mas60,51,18,4,35,108,2632640.5,Aragón
2,20,Menos60,126,3,0,1,130,6683166,Aragón
2,20,Mas60,43,11,3,17,74,2632640.5,Aragón
2,21,Menos60,92,8,2,1,103,6683166,Aragón
2,21,Mas60,35,8,1,8,52,2632640.5,Aragón
2,22,Menos60,56,2,0,0,58,6683166,Aragón
2,22,Mas60,21,6,1,12,40,2632640.5,Aragón
2,23,Menos60,43,3,0,0,46,6683166,Aragón
2,23,Mas60,20,5,0,3,28,2632640.5,Aragón
2,24,Menos60,18,0,0,0,18,6683166,Aragón
2,24,Mas60,13,5,0,3,21,2632640.5,Aragón
2,25,Menos60,140,0,0,0,140,6683166,Aragón
2,25,Mas60,15,5,0,2,22,2632640.5,Aragón
2,26,Menos60,167,3,0,0,170,6683166,Aragón
2,26,Mas60,19,5,0,1,25,2632640.5,Aragón
2,27,Menos60,169,7,1,0,177,6683166,Aragón
2,27,Mas60,25,9,2,3,39,2632640.5,Aragón
2,28,Menos60,481,28,2,0,511,6683166,Aragón
2,28,Mas60,62,15,2,1,80,2632640.5,Aragón
2,29,Menos60,1656,55,3,0,1714,6683166,Aragón
2,29,Mas60,237,54,2,3,296,2632640.5,Aragón
2,30,Menos60,2194,103,6,0,2303,6683166,Aragón
2,30,Mas60,476,130,4,14,624,2632640.5,Aragón
2,31,Menos60,3005,82,5,1,3093,6683166,Aragón
2,31,Mas60,838,198,11,26,1073,2632640.5,Aragón
2,32,Menos60,2218,73,1,1,2293,6683166,Aragón
2,32,Mas60,704,153,10,52,919,2632640.5,Aragón
2,33,Menos60,2443,63,4,1,2511,6683166,Aragón
2,33,Mas60,779,175,12,57,1023,2632640.5,Aragón
2,34,Menos60,1538,84,8,1,1631,6683166,Aragón
2,34,Mas60,544,156,10,57,767,2632640.5,Aragón
2,35,Menos60,1205,54,6,0,1265,6683166,Aragón
2,35,Mas60,446,151,7,35,639,2632640.5,Aragón
2,36,Menos60,1211,58,3,1,1273,6683166,Aragón
2,36,Mas60,526,153,4,39,722,2632640.5,Aragón
2,37,Menos60,1672,49,8,3,1732,6683166,Aragón
2,37,Mas60,622,160,8,50,840,2632640.5,Aragón
2,38,Menos60,1765,60,3,4,1832,6683166,Aragón
2,38,Mas60,640,171,7,48,866,2632640.5,Aragón
2,39,Menos60,1713,67,3,2,1785,6683166,Aragón
2,39,Mas60,502,143,13,51,709,2632640.5,Aragón
2,40,Menos60,1667,63,4,0,1734,6683166,Aragón
2,40,Mas60,526,122,7,43,698,2632640.5,Aragón
2,41,Menos60,2080,77,6,0,2163,6683166,Aragón
2,41,Mas60,691,187,13,34,925,2632640.5,Aragón
2,42,Menos60,3369,104,11,2,3486,6683166,Aragón
2,42,Mas60,967,230,18,52,1267,2632640.5,Aragón
2,43,Menos60,5500,141,8,4,5653,6683166,Aragón
2,43,Mas60,1806,339,29,69,2243,2632640.5,Aragón
2,44,Menos60,4661,138,13,4,4816,6683166,Aragón
2,44,Mas60,1855,349,32,101,2337,2632640.5,Aragón
2,45,Menos60,3840,102,12,10,3964,6683166,Aragón
2,45,Mas60,1566,345,29,180,2120,2632640.5,Aragón
2,46,Menos60,2288,75,9,5,2377,6683166,Aragón
2,46,Mas60,916,251,17,175,1359,2632640.5,Aragón
2,47,Menos60,1496,63,6,3,1568,6683166,Aragón
2,47,Mas60,656,166,13,113,948,2632640.5,Aragón
2,48,Menos60,1285,45,6,2,1338,6683166,Aragón
2,48,Mas60,617,145,20,102,884,2632640.5,Aragón
2,49,Menos60,835,41,1,0,877,6683166,Aragón
2,49,Mas60,381,121,14,67,583,2632640.5,Aragón
2,50,Menos60,984,31,2,1,1018,6683166,Aragón
2,50,Mas60,478,135,12,78,703,2632640.5,Aragón
2,51,Menos60,822,40,3,1,866,6683166,Aragón
2,51,Mas60,391,117,8,53,569,2632640.5,Aragón
2,52,Menos60,1119,29,2,1,1151,6683166,Aragón
2,52,Mas60,391,94,16,45,546,2632640.5,Aragón
2,53,Menos60,568,9,0,2,579,1909476,Aragón
2,53,Mas60,231,39,8,12,290,752183,Aragón
2,54,Menos60,1668,42,4,0,1714,6683166,Aragón
2,54,Mas60,559,108,11,36,714,2632640.5,Aragón
2,55,Menos60,2971,57,7,2,3037,6683166,Aragón
2,55,Mas60,1101,206,19,63,1389,2632640.5,Aragón
2,56,Menos60,3501,95,8,1,3605,6683166,Aragón
2,56,Mas60,1230,265,17,70,1582,2632640.5,Aragón
2,57,Menos60,3457,91,8,4,3560,6683166,Aragón
2,57,Mas60,1324,288,25,85,1722,2632640.5,Aragón
2,58,Menos60,2637,97,3,6,2743,6683166,Aragón
2,58,Mas60,941,212,28,84,1265,2632640.5,Aragón
2,59,Menos60,1824,72,7,3,1906,6683166,Aragón
2,59,Mas60,691,208,20,81,1000,2632640.5,Aragón
2,60,Menos60,1139,39,6,3,1187,6683166,Aragón
2,60,Mas60,400,111,11,68,590,2632640.5,Aragón
2,61,Menos60,893,47,5,2,947,6683166,Aragón
2,61,Mas60,329,94,13,50,486,2632640.5,Aragón
2,62,Menos60,823,42,2,1,868,6683166,Aragón
2,62,Mas60,217,93,15,34,359,2632640.5,Aragón
2,63,Menos60,600,41,6,0,647,6683166,Aragón
2,63,Mas60,224,61,10,21,316,2632640.5,Aragón
2,64,Menos60,577,27,5,3,612,6683166,Aragón
2,64,Mas60,226,59,6,24,315,2632640.5,Aragón
2,65,Menos60,653,25,6,1,685,6683166,Aragón
2,65,Mas60,197,58,4,15,274,2632640.5,Aragón
2,66,Menos60,813,33,5,0,851,6683166,Aragón
2,66,Mas60,228,59,8,18,313,2632640.5,Aragón
2,67,Menos60,1182,53,6,2,1243,6683166,Aragón
2,67,Mas60,342,79,14,24,459,2632640.5,Aragón
2,68,Menos60,1163,56,5,1,1225,6683166,Aragón
2,68,Mas60,330,104,13,21,468,2632640.5,Aragón
2,69,Menos60,1271,73,1,2,1347,6683166,Aragón
2,69,Mas60,351,101,16,17,485,2632640.5,Aragón
2,70,Menos60,808,34,4,1,847,6683166,Aragón
2,70,Mas60,170,46,7,11,234,2632640.5,Aragón
3,1,Menos60,0,0,0,0,0,2868012,Cantabria
3,1,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,2,Menos60,0,0,0,0,0,2868012,Cantabria
3,2,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,3,Menos60,0,0,0,0,0,2868012,Cantabria
3,3,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,4,Menos60,0,0,0,0,0,2868012,Cantabria
3,4,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,5,Menos60,0,0,0,0,0,2868012,Cantabria
3,5,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,6,Menos60,0,0,0,0,0,2868012,Cantabria
3,6,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,7,Menos60,0,0,0,0,0,2868012,Cantabria
3,7,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,8,Menos60,0,0,0,0,0,2868012,Cantabria
3,8,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,9,Menos60,10,0,0,0,10,2868012,Cantabria
3,9,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,10,Menos60,2,0,0,0,2,2868012,Cantabria
3,10,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,11,Menos60,32,3,0,0,35,2868012,Cantabria
3,11,Mas60,35,5,0,1,41,1208588.5,Cantabria
3,12,Menos60,240,20,8,1,269,2868012,Cantabria
3,12,Mas60,212,23,8,15,258,1208588.5,Cantabria
3,13,Menos60,346,11,4,1,362,2868012,Cantabria
3,13,Mas60,359,51,14,42,466,1208588.5,Cantabria
3,14,Menos60,145,25,1,1,172,2868012,Cantabria
3,14,Mas60,205,64,5,39,313,1208588.5,Cantabria
3,15,Menos60,85,24,0,1,110,2868012,Cantabria
3,15,Mas60,154,58,5,41,258,1208588.5,Cantabria
3,16,Menos60,62,5,0,0,67,2868012,Cantabria
3,16,Mas60,128,27,0,33,188,1208588.5,Cantabria
3,17,Menos60,80,8,0,0,88,2868012,Cantabria
3,17,Mas60,52,10,0,20,82,1208588.5,Cantabria
3,18,Menos60,39,1,0,0,40,2868012,Cantabria
3,18,Mas60,27,2,0,9,38,1208588.5,Cantabria
3,19,Menos60,26,2,0,0,28,2868012,Cantabria
3,19,Mas60,20,6,0,3,29,1208588.5,Cantabria
3,20,Menos60,14,1,0,0,15,2868012,Cantabria
3,20,Mas60,8,2,0,4,14,1208588.5,Cantabria
3,21,Menos60,14,1,0,0,15,2868012,Cantabria
3,21,Mas60,8,3,0,0,11,1208588.5,Cantabria
3,22,Menos60,10,3,0,0,13,2868012,Cantabria
3,22,Mas60,7,0,0,0,7,1208588.5,Cantabria
3,23,Menos60,4,0,0,0,4,2868012,Cantabria
3,23,Mas60,4,3,1,0,8,1208588.5,Cantabria
3,24,Menos60,8,0,0,0,8,2868012,Cantabria
3,24,Mas60,6,2,0,0,8,1208588.5,Cantabria
3,25,Menos60,11,2,0,0,13,2868012,Cantabria
3,25,Mas60,2,0,0,1,3,1208588.5,Cantabria
3,26,Menos60,9,2,0,0,11,2868012,Cantabria
3,26,Mas60,3,1,0,0,4,1208588.5,Cantabria
3,27,Menos60,5,0,0,0,5,2868012,Cantabria
3,27,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,28,Menos60,10,1,0,0,11,2868012,Cantabria
3,28,Mas60,0,0,0,0,0,1208588.5,Cantabria
3,29,Menos60,27,2,0,0,29,2868012,Cantabria
3,29,Mas60,1,2,1,0,4,1208588.5,Cantabria
3,30,Menos60,37,0,0,0,37,2868012,Cantabria
3,30,Mas60,5,3,0,0,8,1208588.5,Cantabria
3,31,Menos60,124,4,2,0,130,2868012,Cantabria
3,31,Mas60,31,11,0,0,42,1208588.5,Cantabria
3,32,Menos60,179,12,3,0,194,2868012,Cantabria
3,32,Mas60,41,10,0,3,54,1208588.5,Cantabria
3,33,Menos60,291,9,0,0,300,2868012,Cantabria
3,33,Mas60,70,14,1,0,85,1208588.5,Cantabria
3,34,Menos60,359,17,3,0,379,2868012,Cantabria
3,34,Mas60,99,18,0,1,118,1208588.5,Cantabria
3,35,Menos60,521,6,1,0,528,2868012,Cantabria
3,35,Mas60,140,25,1,3,169,1208588.5,Cantabria
3,36,Menos60,569,11,3,1,584,2868012,Cantabria
3,36,Mas60,163,15,2,2,182,1208588.5,Cantabria
3,37,Menos60,633,12,0,0,645,2868012,Cantabria
3,37,Mas60,201,42,2,2,247,1208588.5,Cantabria
3,38,Menos60,414,14,1,2,431,2868012,Cantabria
3,38,Mas60,137,27,3,4,171,1208588.5,Cantabria
3,39,Menos60,285,12,1,0,298,2868012,Cantabria
3,39,Mas60,88,23,7,2,120,1208588.5,Cantabria
3,40,Menos60,252,6,1,0,259,2868012,Cantabria
3,40,Mas60,69,21,5,2,97,1208588.5,Cantabria
3,41,Menos60,267,8,0,0,275,2868012,Cantabria
3,41,Mas60,88,18,5,3,114,1208588.5,Cantabria
3,42,Menos60,519,17,1,0,537,2868012,Cantabria
3,42,Mas60,177,38,7,5,227,1208588.5,Cantabria
3,43,Menos60,852,24,2,0,878,2868012,Cantabria
3,43,Mas60,298,60,6,5,369,1208588.5,Cantabria
3,44,Menos60,992,35,3,0,1030,2868012,Cantabria
3,44,Mas60,346,103,10,12,471,1208588.5,Cantabria
3,45,Menos60,1132,51,7,0,1190,2868012,Cantabria
3,45,Mas60,444,91,21,16,572,1208588.5,Cantabria
3,46,Menos60,1106,39,4,0,1149,2868012,Cantabria
3,46,Mas60,422,93,10,19,544,1208588.5,Cantabria
3,47,Menos60,772,30,4,0,806,2868012,Cantabria
3,47,Mas60,291,84,9,12,396,1208588.5,Cantabria
3,48,Menos60,524,28,6,1,559,2868012,Cantabria
3,48,Mas60,301,85,7,23,416,1208588.5,Cantabria
3,49,Menos60,515,21,2,0,538,2868012,Cantabria
3,49,Mas60,230,60,10,22,322,1208588.5,Cantabria
3,50,Menos60,359,11,3,0,373,2868012,Cantabria
3,50,Mas60,156,78,7,22,263,1208588.5,Cantabria
3,51,Menos60,335,15,2,0,352,2868012,Cantabria
3,51,Mas60,93,35,5,17,150,1208588.5,Cantabria
3,52,Menos60,386,10,2,1,399,2868012,Cantabria
3,52,Mas60,128,26,8,8,170,1208588.5,Cantabria
3,53,Menos60,99,7,1,0,107,819432,Cantabria
3,53,Mas60,48,15,0,7,70,345311,Cantabria
3,54,Menos60,694,15,3,0,712,2868012,Cantabria
3,54,Mas60,235,58,8,10,311,1208588.5,Cantabria
3,55,Menos60,772,48,5,1,826,2868012,Cantabria
3,55,Mas60,260,76,9,10,355,1208588.5,Cantabria
3,56,Menos60,858,45,7,2,912,2868012,Cantabria
3,56,Mas60,324,98,4,14,440,1208588.5,Cantabria
3,57,Menos60,829,48,12,2,891,2868012,Cantabria
3,57,Mas60,283,103,17,28,431,1208588.5,Cantabria
3,58,Menos60,671,26,5,2,704,2868012,Cantabria
3,58,Mas60,250,60,10,13,333,1208588.5,Cantabria
3,59,Menos60,422,20,4,0,446,2868012,Cantabria
3,59,Mas60,150,55,7,12,224,1208588.5,Cantabria
3,60,Menos60,361,32,6,0,399,2868012,Cantabria
3,60,Mas60,124,43,5,9,181,1208588.5,Cantabria
3,61,Menos60,304,24,4,0,332,2868012,Cantabria
3,61,Mas60,87,56,10,7,160,1208588.5,Cantabria
3,62,Menos60,234,10,5,0,249,2868012,Cantabria
3,62,Mas60,58,28,7,7,100,1208588.5,Cantabria
3,63,Menos60,204,26,5,1,236,2868012,Cantabria
3,63,Mas60,63,23,2,11,99,1208588.5,Cantabria
3,64,Menos60,229,19,1,1,250,2868012,Cantabria
3,64,Mas60,69,27,6,1,103,1208588.5,Cantabria
3,65,Menos60,253,19,4,0,276,2868012,Cantabria
3,65,Mas60,82,21,3,3,109,1208588.5,Cantabria
3,66,Menos60,308,27,4,0,339,2868012,Cantabria
3,66,Mas60,73,35,6,2,116,1208588.5,Cantabria
3,67,Menos60,368,20,0,0,388,2868012,Cantabria
3,67,Mas60,91,21,10,3,125,1208588.5,Cantabria
3,68,Menos60,499,27,6,0,532,2868012,Cantabria
3,68,Mas60,118,51,7,5,181,1208588.5,Cantabria
3,69,Menos60,601,40,5,0,646,2868012,Cantabria
3,69,Mas60,133,26,6,3,168,1208588.5,Cantabria
3,70,Menos60,513,39,5,0,557,2868012,Cantabria
3,70,Mas60,112,35,4,2,153,1208588.5,Cantabria
4,1,Menos60,0,0,0,0,0,10718589,Castilla-La Mancha
4,1,Mas60,0,0,0,0,0,3591847,Castilla-La Mancha
4,2,Menos60,0,0,0,0,0,10718589,Castilla-La Mancha
4,2,Mas60,0,0,0,0,0,3591847,Castilla-La Mancha
4,3,Menos60,0,0,0,0,0,10718589,Castilla-La Mancha
4,3,Mas60,0,0,0,0,0,3591847,Castilla-La Mancha
4,4,Menos60,0,0,0,0,0,10718589,Castilla-La Mancha
4,4,Mas60,0,0,0,0,0,3591847,Castilla-La Mancha
4,5,Menos60,0,0,0,0,0,10718589,Castilla-La Mancha
4,5,Mas60,0,0,0,0,0,3591847,Castilla-La Mancha
4,6,Menos60,0,0,0,0,0,10718589,Castilla-La Mancha
4,6,Mas60,0,0,0,0,0,3591847,Castilla-La Mancha
4,7,Menos60,0,0,0,0,0,10718589,Castilla-La Mancha
4,7,Mas60,0,0,0,0,0,3591847,Castilla-La Mancha
4,8,Menos60,0,0,1,0,1,10718589,Castilla-La Mancha
4,8,Mas60,0,3,1,0,4,3591847,Castilla-La Mancha
4,9,Menos60,5,4,0,0,9,10718589,Castilla-La Mancha
4,9,Mas60,4,13,2,0,19,3591847,Castilla-La Mancha
4,10,Menos60,46,35,4,0,85,10718589,Castilla-La Mancha
4,10,Mas60,22,63,7,2,94,3591847,Castilla-La Mancha
4,11,Menos60,397,190,15,3,605,10718589,Castilla-La Mancha
4,11,Mas60,445,524,48,66,1083,3591847,Castilla-La Mancha
4,12,Menos60,1128,597,68,19,1812,10718589,Castilla-La Mancha
4,12,Mas60,1487,1577,75,348,3487,3591847,Castilla-La Mancha
4,13,Menos60,1909,711,71,33,2724,10718589,Castilla-La Mancha
4,13,Mas60,2423,1816,85,630,4954,3591847,Castilla-La Mancha
4,14,Menos60,1561,438,25,22,2046,10718589,Castilla-La Mancha
4,14,Mas60,2082,1217,40,521,3860,3591847,Castilla-La Mancha
4,15,Menos60,797,223,10,25,1055,10718589,Castilla-La Mancha
4,15,Mas60,994,661,17,393,2065,3591847,Castilla-La Mancha
4,16,Menos60,507,126,9,21,663,10718589,Castilla-La Mancha
4,16,Mas60,653,422,9,288,1372,3591847,Castilla-La Mancha
4,17,Menos60,276,84,0,6,366,10718589,Castilla-La Mancha
4,17,Mas60,316,183,4,175,678,3591847,Castilla-La Mancha
4,18,Menos60,92,33,1,4,130,10718589,Castilla-La Mancha
4,18,Mas60,127,87,4,120,338,3591847,Castilla-La Mancha
